"kf_id","kf_genre","kf_start_of_week","kf_keyword","kf_sentiment","kf_frequency","kf_post_continent","kf_genre_code","kf_post_continent_code"
"641855","variety","2025-08-18","super junior","0","0","North America","3","3"
"641856","variety","2025-08-18","super junior","0","0","South America","3","4"
"641857","variety","2025-08-18","super junior","0","0","Southeast Asia","3","2"
"641858","variety","2025-08-18","super junior","1","0","East Asia","3","1"
"641859","variety","2025-08-18","super junior","1","0","Europe","3","5"
"641860","variety","2025-08-18","super junior","1","0","Middle East","3","6"
"641861","variety","2025-08-18","super junior","1","0","South America","3","4"
"641862","variety","2025-08-18","super junior","1","0","Southeast Asia","3","2"
"641863","variety","2025-08-18","wonhee","-1","0","East Asia","3","1"
"641864","variety","2025-08-18","wonhee","-1","0","Europe","3","5"
"641865","variety","2025-08-18","wonhee","-1","0","Middle East","3","6"
"641866","variety","2025-08-18","wonhee","-1","0","North America","3","3"
"641867","variety","2025-08-18","wonhee","-1","0","South America","3","4"
"641868","variety","2025-08-18","wonhee","-1","0","Southeast Asia","3","2"
"641869","variety","2025-08-18","wonhee","0","0","East Asia","3","1"
"641870","variety","2025-08-18","wonhee","0","0","Europe","3","5"
"641871","variety","2025-08-18","wonhee","0","0","Middle East","3","6"
"641872","variety","2025-08-18","wonhee","0","0","South America","3","4"
"641873","variety","2025-08-18","wonhee","0","0","Southeast Asia","3","2"
"641874","variety","2025-08-18","wonhee","1","0","East Asia","3","1"
"641875","variety","2025-08-18","wonhee","1","0","Europe","3","5"
"641876","variety","2025-08-18","wonhee","1","0","Middle East","3","6"
"641877","variety","2025-08-18","wonhee","1","0","South America","3","4"
"641878","variety","2025-08-18","wonhee","1","0","Southeast Asia","3","2"
"641879","variety","2025-08-18","wonyoung","-1","0","East Asia","3","1"
"641880","variety","2025-08-18","wonyoung","-1","0","Europe","3","5"
"641881","variety","2025-08-18","wonyoung","-1","0","Middle East","3","6"
"641882","variety","2025-08-18","wonyoung","-1","0","South America","3","4"
"641883","variety","2025-08-18","wonyoung","-1","0","Southeast Asia","3","2"
"641884","variety","2025-08-18","wonyoung","0","0","East Asia","3","1"
"641885","variety","2025-08-18","wonyoung","0","0","Europe","3","5"
"641886","variety","2025-08-18","wonyoung","0","0","Middle East","3","6"
"641887","variety","2025-08-18","wonyoung","0","0","South America","3","4"
"641888","variety","2025-08-18","wonyoung","0","0","Southeast Asia","3","2"
"641889","variety","2025-08-18","wonyoung","1","0","East Asia","3","1"
"641890","variety","2025-08-18","wonyoung","1","0","Europe","3","5"
"641891","variety","2025-08-18","wonyoung","1","0","Middle East","3","6"
"641892","variety","2025-08-18","wonyoung","1","0","South America","3","4"
"641893","variety","2025-08-18","wonyoung","1","0","Southeast Asia","3","2"
"641894","variety","2025-08-18","wooyoung","-1","0","East Asia","3","1"
"641895","variety","2025-08-18","wooyoung","-1","0","Europe","3","5"
"641896","variety","2025-08-18","wooyoung","-1","0","Middle East","3","6"
"641897","variety","2025-08-18","wooyoung","-1","0","North America","3","3"
"641898","variety","2025-08-18","wooyoung","-1","0","South America","3","4"
"641899","variety","2025-08-18","wooyoung","-1","0","Southeast Asia","3","2"
"641900","variety","2025-08-18","wooyoung","0","0","East Asia","3","1"
"641901","variety","2025-08-18","wooyoung","0","0","Europe","3","5"
"641902","variety","2025-08-18","wooyoung","0","0","Middle East","3","6"
"641903","variety","2025-08-18","wooyoung","0","0","South America","3","4"
"641904","variety","2025-08-18","wooyoung","0","0","Southeast Asia","3","2"
"641905","variety","2025-08-18","wooyoung","1","0","East Asia","3","1"
"641906","variety","2025-08-18","wooyoung","1","0","Europe","3","5"
"641907","variety","2025-08-18","wooyoung","1","0","Middle East","3","6"
"641908","variety","2025-08-18","wooyoung","1","0","North America","3","3"
"641909","variety","2025-08-18","wooyoung","1","0","South America","3","4"
"641910","variety","2025-08-18","wooyoung","1","0","Southeast Asia","3","2"
"641911","variety","2025-08-18","yoonchae","-1","0","East Asia","3","1"
"641912","variety","2025-08-18","yoonchae","-1","0","Europe","3","5"
"641913","variety","2025-08-18","yoonchae","-1","0","Middle East","3","6"
"641914","variety","2025-08-18","yoonchae","-1","0","North America","3","3"
"641915","variety","2025-08-18","yoonchae","-1","0","South America","3","4"
"641916","variety","2025-08-18","yoonchae","-1","0","Southeast Asia","3","2"
"641917","variety","2025-08-18","yoonchae","0","0","East Asia","3","1"
"641918","variety","2025-08-18","yoonchae","0","0","Europe","3","5"
"641919","variety","2025-08-18","yoonchae","0","0","Middle East","3","6"
"641920","variety","2025-08-18","yoonchae","0","0","South America","3","4"
"641921","variety","2025-08-18","yoonchae","0","0","Southeast Asia","3","2"
"641922","variety","2025-08-18","yoonchae","1","0","East Asia","3","1"
"641923","variety","2025-08-18","yoonchae","1","0","Europe","3","5"
"641924","variety","2025-08-18","yoonchae","1","0","Middle East","3","6"
"641925","variety","2025-08-18","yoonchae","1","0","North America","3","3"
"641926","variety","2025-08-18","yoonchae","1","0","South America","3","4"
"641927","variety","2025-08-18","yoonchae","1","0","Southeast Asia","3","2"
"641928","variety","2025-08-18","yuri","-1","0","East Asia","3","1"
"641929","variety","2025-08-18","yuri","-1","0","Europe","3","5"
"641930","variety","2025-08-18","yuri","-1","0","Middle East","3","6"
"641931","variety","2025-08-18","yuri","-1","0","North America","3","3"
"641932","variety","2025-08-18","yuri","-1","0","South America","3","4"
"641933","variety","2025-08-18","yuri","-1","0","Southeast Asia","3","2"
"641934","variety","2025-08-18","yuri","0","0","East Asia","3","1"
"641935","variety","2025-08-18","yuri","0","0","Europe","3","5"
"641936","variety","2025-08-18","yuri","0","0","Middle East","3","6"
"641937","variety","2025-08-18","yuri","0","0","North America","3","3"
"641938","variety","2025-08-18","yuri","0","0","South America","3","4"
"641939","variety","2025-08-18","yuri","0","0","Southeast Asia","3","2"
"641940","variety","2025-08-18","yuri","1","0","East Asia","3","1"
"641941","variety","2025-08-18","yuri","1","0","Europe","3","5"
"641942","variety","2025-08-18","yuri","1","0","Middle East","3","6"
"641943","variety","2025-08-18","yuri","1","0","South America","3","4"
"641944","variety","2025-08-18","yuri","1","0","Southeast Asia","3","2"
"641945","variety","2025-08-18","babymonster","1","1","North America","3","3"
"641946","variety","2025-08-18","big bang","1","1","North America","3","3"
"641947","variety","2025-08-18","bts","-1","1","North America","3","3"
"641948","variety","2025-08-18","bts v","-1","1","North America","3","3"
"641949","variety","2025-08-18","bts v","0","1","North America","3","3"
"641950","variety","2025-08-18","enhypen","0","1","North America","3","3"
"641951","variety","2025-08-18","hyunjin","0","1","North America","3","3"
"641952","variety","2025-08-18","jisoo","0","1","North America","3","3"
"641953","variety","2025-08-18","jisoo","1","1","North America","3","3"
"641954","variety","2025-08-18","jungkook","1","1","North America","3","3"
"641955","variety","2025-08-18","karina","0","1","North America","3","3"
"641956","variety","2025-08-18","kiss of life","-1","1","North America","3","3"
"641957","variety","2025-08-18","lee dong wook","0","1","North America","3","3"
"641958","variety","2025-08-18","lee dong wook","1","1","North America","3","3"
"641959","variety","2025-08-18","manon","-1","1","North America","3","3"
"641960","variety","2025-08-18","manon","1","1","North America","3","3"
"641961","variety","2025-08-18","meovv","-1","1","North America","3","3"
"641962","variety","2025-08-18","park bo gum","0","1","North America","3","3"
"641963","variety","2025-08-18","seventeen","-1","1","North America","3","3"
"641964","variety","2025-08-18","seventeen","0","1","North America","3","3"
"641965","variety","2025-08-18","super junior","1","1","North America","3","3"
"641966","variety","2025-08-18","wonhee","0","1","North America","3","3"
"641967","variety","2025-08-18","wonhee","1","1","North America","3","3"
"641968","variety","2025-08-18","wooyoung","0","1","North America","3","3"
"641969","variety","2025-08-18","yoonchae","0","1","North America","3","3"
"641970","variety","2025-08-18","yuri","1","1","North America","3","3"
"641971","variety","2025-08-18","ateez","1","2","North America","3","3"
"641972","variety","2025-08-18","jisoo","-1","2","North America","3","3"
"641973","variety","2025-08-18","stray kids","1","2","North America","3","3"
"641974","variety","2025-08-18","bts","1","3","North America","3","3"
"641975","variety","2025-08-18","bts jin","0","3","North America","3","3"
"641976","variety","2025-08-18","kim jong min","0","3","North America","3","3"
"641977","variety","2025-08-18","kim jong min","1","3","North America","3","3"
"641978","variety","2025-08-18","lee know","0","3","North America","3","3"
"641979","variety","2025-08-18","lee know","1","3","North America","3","3"
"641980","variety","2025-08-18","bts jin","1","4","North America","3","3"
"641981","variety","2025-08-18","bts","0","5","North America","3","3"
"641982","variety","2025-08-18","soobin","1","6","North America","3","3"
"641983","variety","2025-08-18","bts v","1","8","North America","3","3"
"641984","variety","2025-08-18","haru","1","9","North America","3","3"
"641985","variety","2025-08-18","wonyoung","-1","10","North America","3","3"
"641986","variety","2025-08-18","wonyoung","1","12","North America","3","3"
"641987","variety","2025-08-18","lisa","-1","28","North America","3","3"
"641988","variety","2025-08-18","sophia","-1","31","North America","3","3"
"641989","variety","2025-08-18","wonyoung","0","33","North America","3","3"
"641990","variety","2025-08-18","sophia","1","49","North America","3","3"
"641991","variety","2025-08-18","katseye","1","53","North America","3","3"
"641992","variety","2025-08-18","katseye","-1","54","North America","3","3"
"641993","variety","2025-08-18","lisa","0","55","North America","3","3"
"641994","variety","2025-08-18","sophia","0","79","North America","3","3"
"641995","variety","2025-08-18","katseye","0","93","North America","3","3"
"641996","variety","2025-08-18","lisa","1","93","North America","3","3"
"641997","webtoon","2023-01-30","lookism","-1","1","North America","2","3"
"641998","webtoon","2023-01-30","lookism","0","1","North America","2","3"
"641999","webtoon","2023-01-30","lookism","1","1","North America","2","3"
"642000","webtoon","2023-01-30","mangadex","-1","1","North America","2","3"
"642001","webtoon","2023-01-30","mangadex","0","1","North America","2","3"
"642002","webtoon","2023-01-30","mangadex","1","1","North America","2","3"
"642003","webtoon","2023-01-30","return of the blossoming blade","-1","1","North America","2","3"
"642004","webtoon","2023-01-30","return of the blossoming blade","0","1","North America","2","3"
"642005","webtoon","2023-01-30","return of the blossoming blade","1","1","North America","2","3"
"642006","webtoon","2023-01-30","tappytoon","-1","1","North America","2","3"
"642007","webtoon","2023-01-30","tappytoon","0","1","North America","2","3"
"642008","webtoon","2023-01-30","tappytoon","1","1","North America","2","3"
"642009","webtoon","2023-01-30","true beauty","-1","1","North America","2","3"
"642010","webtoon","2023-01-30","true beauty","0","1","North America","2","3"
"642011","webtoon","2023-01-30","true beauty","1","1","North America","2","3"
"642012","webtoon","2023-02-06","lookism","-1","1","North America","2","3"
"642013","webtoon","2023-02-06","lookism","0","1","North America","2","3"
"642014","webtoon","2023-02-06","lookism","1","1","North America","2","3"
"642015","webtoon","2023-02-06","mangadex","-1","1","North America","2","3"
"642016","webtoon","2023-02-06","mangadex","0","1","North America","2","3"
"642017","webtoon","2023-02-06","mangadex","1","1","North America","2","3"
"642018","webtoon","2023-02-06","return of the blossoming blade","-1","1","North America","2","3"
"642019","webtoon","2023-02-06","return of the blossoming blade","0","1","North America","2","3"
"642020","webtoon","2023-02-06","return of the blossoming blade","1","1","North America","2","3"
"642021","webtoon","2023-02-06","tappytoon","-1","1","North America","2","3"
"642022","webtoon","2023-02-06","tappytoon","0","1","North America","2","3"
"642023","webtoon","2023-02-06","tappytoon","1","1","North America","2","3"
"642024","webtoon","2023-02-06","true beauty","-1","1","North America","2","3"
"642025","webtoon","2023-02-06","true beauty","0","1","North America","2","3"
"642026","webtoon","2023-02-06","true beauty","1","1","North America","2","3"
"642027","webtoon","2023-02-13","lookism","-1","1","North America","2","3"
"642028","webtoon","2023-02-13","lookism","0","1","North America","2","3"
"642029","webtoon","2023-02-13","lookism","1","1","North America","2","3"
"642030","webtoon","2023-02-13","mangadex","-1","1","North America","2","3"
"642031","webtoon","2023-02-13","mangadex","0","1","North America","2","3"
"642032","webtoon","2023-02-13","mangadex","1","1","North America","2","3"
"642033","webtoon","2023-02-13","return of the blossoming blade","-1","1","North America","2","3"
"642034","webtoon","2023-02-13","return of the blossoming blade","0","1","North America","2","3"
"642035","webtoon","2023-02-13","return of the blossoming blade","1","1","North America","2","3"
"642036","webtoon","2023-02-13","tappytoon","-1","1","North America","2","3"
"642037","webtoon","2023-02-13","tappytoon","0","1","North America","2","3"
"642038","webtoon","2023-02-13","tappytoon","1","1","North America","2","3"
"642039","webtoon","2023-02-13","true beauty","-1","1","North America","2","3"
"642040","webtoon","2023-02-13","true beauty","0","1","North America","2","3"
"642041","webtoon","2023-02-13","true beauty","1","1","North America","2","3"
"642042","webtoon","2023-02-20","lookism","-1","1","North America","2","3"
"642043","webtoon","2023-02-20","lookism","0","1","North America","2","3"
"642044","webtoon","2023-02-20","lookism","1","1","North America","2","3"
"642045","webtoon","2023-02-20","mangadex","-1","1","North America","2","3"
"642046","webtoon","2023-02-20","mangadex","0","1","North America","2","3"
"642047","webtoon","2023-02-20","mangadex","1","1","North America","2","3"
"642048","webtoon","2023-02-20","return of the blossoming blade","-1","1","North America","2","3"
"642049","webtoon","2023-02-20","return of the blossoming blade","0","1","North America","2","3"
